"latitude","longitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","ocean_proximity_INLAND","ocean_proximity_ISLAND","ocean_proximity_NEAR BAY","ocean_proximity_NEAR OCEAN","median_house_value"
38.58,-121.49,52,1000,324,456,250,1.4375,1,0,0,0,168800
33.9,-118.23,45,1285,238,840,211,3.4107,0,0,0,0,112500
37.47,-122.18,37,2848,328,852,327,13.367,0,0,1,0,500001
33.01,-117.04,28,922,107,314,97,8.4721,0,0,0,0,342300
33.65,-116.26,3,7437,1222,574,302,10.2948,1,0,0,0,382400
33.78,-116.53,18,2547,463,411,214,2.5489,1,0,0,0,220500
33.79,-117.85,52,1963,430,1197,415,3.8929,0,0,0,0,211000
37.52,-120.84,16,4527,887,2531,825,3.7065,1,0,0,0,124800
38.53,-122.27,22,678,137,336,103,4.4,1,0,0,0,142500
37.23,-121.96,36,4423,632,1719,608,7.8407,0,0,0,0,476400
34.13,-118.19,50,1309,302,883,293,3.1287,0,0,0,0,198000
35.34,-119.05,14,3580,984,1933,912,2.6637,1,0,0,0,175000
32.87,-115.49,19,541,104,457,106,3.3583,1,0,0,0,102800
33.65,-117.9,30,2196,486,1131,460,4.4135,0,0,0,0,272300
35.63,-117.69,5,3151,482,1335,428,5.5773,1,0,0,0,109000
33.62,-117.86,23,3166,411,1092,345,7.9367,0,0,0,0,500001
33.79,-118.36,34,5166,704,2071,668,8.3609,0,0,0,1,500001
37.8,-121.97,17,3279,418,1222,381,7.9168,0,0,0,0,356000
34.17,-117.32,6,5661,1287,2943,1162,3.6362,1,0,0,0,106500
38.93,-121.08,14,4239,824,1729,794,2.4278,1,0,0,0,167700
32.67,-115.52,6,2804,581,2807,594,2.0625,1,0,0,0,67700
34.16,-118.11,52,3158,459,1229,444,5.4223,1,0,0,0,325600
34.04,-118.28,25,1582,780,2390,719,1.4167,0,0,0,0,200000
37.24,-121.9,24,7521,1364,3970,1318,4.4004,0,0,0,0,255800
32.64,-117.09,38,2095,536,1240,550,2.7218,0,0,0,1,145900
38.63,-121.3,31,1817,372,992,339,3.0972,1,0,0,0,150000
40.6,-122.42,5,2614,433,1275,411,3.4464,1,0,0,0,122900
35.3,-120.84,15,2062,327,781,316,4.9359,0,0,0,1,317700
37.77,-122.46,52,3193,688,2099,681,3.9375,0,0,1,0,402900
36.48,-121.7,19,2150,479,1052,428,3.5039,0,0,0,0,288400
34.06,-117.93,28,3342,688,2210,647,3.4596,0,0,0,0,202800
37.99,-122.34,42,1531,326,1271,377,2.6167,0,0,1,0,85100
33.95,-118.04,36,1976,368,1236,355,4.615,0,0,0,0,174000
36.67,-121.7,37,641,129,458,142,3.3456,0,0,0,0,252600
38.13,-121.26,38,1419,411,1226,397,2.2188,1,0,0,0,68800
34.05,-118.28,41,1788,774,2931,702,1.4413,0,0,0,0,158900
38.41,-122,11,2838,429,1331,426,4.945,1,0,0,0,298400
37.8,-122.29,52,1027,244,492,147,2.6094,0,0,1,0,81300
34.11,-118.25,43,2222,635,1817,606,2.7466,0,0,0,0,208900
33.93,-118.19,42,1829,391,1614,377,3.1912,0,0,0,0,146400
34.15,-117.4,4,12156,1864,5020,1524,4.7909,1,0,0,0,149200
34.89,-116.72,14,4527,875,1640,590,2.8594,1,0,0,0,81700
34.14,-118.2,52,2090,466,1219,390,4.0909,0,0,0,0,204200
37.69,-122.48,43,2661,455,1384,456,4.2421,0,0,0,1,257500
37.3,-121.87,14,360,124,134,84,2.7411,0,0,0,0,112500
33.61,-117.21,7,7722,1324,2975,1161,3.6273,0,0,0,0,150900
33.8,-118.32,39,1415,298,729,278,3.1648,0,0,0,0,244800
33.01,-117.07,25,2120,381,588,359,3.1187,0,0,0,0,169400
39.76,-121.62,14,2063,559,934,529,1.7788,1,0,0,0,85800
32.8,-117.07,36,2028,349,820,352,3.9828,0,0,0,0,168900
33.57,-117.16,2,20391,3245,7132,2716,3.9443,0,0,0,0,187300
35.62,-118.45,18,2304,527,782,390,1.4141,1,0,0,0,75800
37.25,-121.82,25,4021,634,2178,650,5.1663,0,0,0,0,241200
37.73,-121.93,8,831,231,404,224,3.375,0,0,0,0,350000
37.09,-122.09,46,695,136,408,148,3.9408,0,0,0,1,222600
33.83,-117.98,17,3419,932,2460,766,3.2823,0,0,0,0,228500
38.46,-123.02,52,2154,499,524,259,2.0556,0,0,0,1,120000
33.83,-117.11,14,2715,500,1540,464,3.8036,1,0,0,0,139600
34.2,-118.39,17,2594,1028,3950,973,2.0348,0,0,0,0,177200
33.99,-117.83,14,17527,2751,8380,2676,6.2734,0,0,0,0,267000
38.02,-121.33,33,2854,489,1109,452,4.3008,1,0,0,0,136400
32.67,-117.09,37,1157,332,983,306,2.0972,0,0,0,1,117000
37.25,-121.87,4,2498,775,1213,631,3.7844,0,0,0,0,183900
34.01,-117.93,33,1733,361,1757,375,4.2266,0,0,0,0,153800
37.73,-122.39,52,1070,224,567,207,2.8603,0,0,1,0,189000
37.81,-121.24,6,3883,800,2319,787,3.5595,1,0,0,0,161000
38.06,-122.23,52,1350,266,490,257,3.125,0,0,1,0,171100
34.16,-118.46,16,4590,1200,2195,1139,3.8273,0,0,0,0,334900
33.85,-118.35,35,1248,206,551,185,5.6426,0,0,0,0,348200
34.12,-117.38,17,5959,1208,4115,1088,2.4053,1,0,0,0,105200
33.62,-117.74,16,4134,740,2103,745,5.6877,0,0,0,0,231400
38.63,-121.4,30,3626,834,1577,806,2.517,1,0,0,0,130400
37.8,-122.41,52,3260,1535,3260,1457,0.9,0,0,1,0,500001
35.36,-119.01,24,1941,484,1277,435,1.056,1,0,0,0,51600
36.75,-119.69,6,1926,303,965,316,4.7463,1,0,0,0,93100
37.46,-122.15,30,4198,1244,2678,1147,3.6712,0,0,1,0,308600
36.69,-119.58,42,1032,215,812,225,1.9766,1,0,0,0,58100
33.98,-118.29,41,1582,416,1422,370,1.0516,0,0,0,0,108300
34.09,-118.28,52,1739,464,938,482,2.4429,0,0,0,0,228800
36.14,-121.62,25,726,274,411,214,3.2375,0,0,0,1,450000
37.75,-122.17,48,1751,390,935,349,1.4375,0,0,1,0,90000
38.97,-122.7,17,2554,540,723,319,3.2375,1,0,0,0,114200
37.23,-121.97,22,2781,523,1291,516,4.6065,0,0,0,0,445900
34.1,-118.47,32,8041,1141,2768,1106,11.1978,0,0,0,0,500001
33.64,-117.66,17,3173,501,1555,520,6.7079,0,0,0,0,250800
34.12,-118.19,44,1219,324,1036,282,4.0417,0,0,0,0,170600
33.81,-118.03,26,3635,567,1779,543,5.7089,0,0,0,0,237400
34.1,-118.29,39,631,298,744,274,2.7054,0,0,0,0,162500
34.5,-117.27,8,3567,543,1133,419,5.3733,1,0,0,0,302600
37.52,-122.29,38,3767,603,1455,615,6.8787,0,0,0,1,386800
38,-121.9,14,1930,363,990,322,4.1094,1,0,0,0,162200
35.6,-117.66,14,1740,391,850,317,2.5812,1,0,0,0,91700
39.24,-120.02,32,1347,444,825,303,1.8269,1,0,0,0,225000
34.14,-117.28,40,2190,496,1214,493,2.3947,1,0,0,0,81900
37.95,-122.56,34,2677,411,933,410,6.1444,0,0,0,1,500001
37.38,-122.1,37,4167,612,1577,597,7.5655,0,0,1,0,500001
34.24,-118.46,11,5363,1160,2783,1034,3.8583,0,0,0,0,170700
34.07,-118.48,29,4767,777,1500,638,10.7937,0,0,0,0,500001
37.8,-122.2,46,2041,405,1059,399,3.8487,0,0,1,0,203300
34.16,-118.03,39,2731,366,1034,338,9.8098,1,0,0,0,500001
34.04,-118.46,25,2768,850,1558,784,3.6976,0,0,0,0,360000
34.04,-118.45,23,3771,1321,2031,1241,2.7679,0,0,0,0,277500
37.78,-122.41,52,1014,422,1055,382,1.8519,0,0,1,0,32500
34.21,-118.4,45,972,181,554,187,4.8194,0,0,0,0,181300
33.79,-118.18,42,1571,435,1631,417,1.6384,0,0,0,1,128000
35.6,-117.7,16,2678,483,1473,487,3.858,1,0,0,0,70200
38.02,-120.27,13,3839,715,1486,532,3.1875,1,0,0,0,99800
33.98,-117.11,25,1254,312,715,301,2.7344,1,0,0,0,149000
36.74,-119.98,26,1453,251,896,260,3.4861,1,0,0,0,112500
34.05,-118.34,52,2194,504,997,438,2.6654,0,0,0,0,259400
34.51,-117.28,10,4676,884,2845,812,3.0181,1,0,0,0,100400
32.86,-116.98,16,7718,1423,4383,1394,4.0693,0,0,0,0,146400
33.73,-117.85,28,1499,574,3328,595,2.4539,0,0,0,0,115000
33.94,-117.96,31,2397,518,1407,476,2.6641,0,0,0,0,185200
37.96,-122,32,3364,666,1980,678,3.7,1,0,0,0,179000
33.65,-117.93,29,1253,375,1198,362,3.5179,0,0,0,0,225000
37.95,-122.08,33,1043,157,425,148,4.8702,0,0,1,0,235600
37.83,-122.25,35,1613,428,675,422,3.4722,0,0,1,0,243100
37.87,-122.28,52,1233,300,571,292,2.2788,0,0,1,0,182300
39.13,-121.61,33,2559,539,1583,504,1.4727,1,0,0,0,53000
33.82,-117.91,32,1408,307,1331,284,3.7014,0,0,0,0,179600
34.05,-118.19,29,855,199,785,169,2.6964,0,0,0,0,122200
33.98,-118.25,44,1087,335,1441,310,1.6667,0,0,0,0,112500
34.08,-117.42,21,4460,930,2657,839,2.7569,1,0,0,0,127500
39.82,-121.87,11,5103,825,2456,810,4.5032,1,0,0,0,159700
38.01,-121.9,16,2604,454,1696,481,4.6628,1,0,0,0,136000
37.83,-122.27,51,2665,574,1258,536,2.7303,0,0,1,0,109700
32.78,-115.55,5,2652,606,1767,536,2.8025,1,0,0,0,84300
37.89,-122.27,52,3046,373,975,365,8.8342,0,0,1,0,430500
39.76,-121.58,19,2487,485,1110,453,3.1061,1,0,0,0,110200
37.27,-121.8,17,3912,737,2693,746,5.0772,0,0,0,0,221500
39.76,-121.6,22,2447,556,1157,556,1.8245,1,0,0,0,85500
32.7,-117.18,42,1691,286,761,281,5.1386,0,0,0,1,404500
38.62,-122.87,52,1514,348,767,354,2.1903,0,0,0,0,160000
33.84,-118.17,29,4716,1372,2515,1272,2.726,0,0,0,0,208700
37.69,-120.99,25,2773,384,1060,381,6.4788,1,0,0,0,199400
37.78,-122.22,51,1637,463,1543,393,2.489,0,0,1,0,119100
37.7,-122.09,33,4413,1107,2239,1051,2.9861,0,0,1,0,208200
38.01,-122.68,41,1865,392,825,369,4.2011,0,0,0,1,255400
33.89,-117.98,18,2939,437,1278,435,7.1425,0,0,0,0,393700
34.17,-119.11,37,470,105,522,83,2.0368,0,0,0,1,243800
36.76,-120.38,12,932,244,1043,243,1.4038,1,0,0,0,54300
34.18,-118.45,34,1843,442,861,417,3.6875,0,0,0,0,246400
38.63,-121.4,31,1540,452,1079,444,1.8571,1,0,0,0,98700
34.2,-118.13,45,1213,206,529,231,5.6629,1,0,0,0,234000
33.9,-118.42,29,1929,523,686,455,5.5347,0,0,0,0,500001
37.73,-122.39,52,1931,329,1025,293,2.9063,0,0,1,0,192000
33.67,-117.81,9,1567,299,675,294,5.2124,0,0,0,0,199600
33.87,-118.29,32,1700,340,864,317,4.381,0,0,0,0,238700
32.64,-117.04,5,2329,542,1213,514,4.0298,0,0,0,1,225600
33.78,-118.18,52,1180,381,1046,332,1.5603,0,0,0,1,162500
33.2,-117.26,13,3163,725,1675,629,2.8214,0,0,0,0,121900
37.96,-122.32,25,1728,403,934,412,3.375,0,0,1,0,133700
33.75,-118.14,39,1995,634,867,567,4.0795,0,0,0,1,400000
32.69,-117.07,20,2192,406,1766,393,4.0921,0,0,0,1,135000
37.36,-122.01,16,1105,354,499,324,4.2061,0,0,0,0,253600
38.93,-119.96,22,2731,632,1215,483,2.83,1,0,0,0,110500
33.8,-117.93,29,1672,267,891,281,4.8611,0,0,0,0,231900
37.33,-121.77,9,3160,468,1675,470,7.5443,0,0,0,0,348400
34.02,-118.32,50,1655,256,672,260,4.2554,0,0,0,0,194300
33.55,-117.88,27,2278,316,772,304,10.1275,0,0,0,0,500001
37.36,-122,25,3534,949,1880,849,3.4238,0,0,0,0,337000
38.17,-121.28,19,1337,236,744,225,4.0924,1,0,0,0,244200
37.45,-122.14,48,2074,297,700,279,8.7051,0,0,1,0,500001
36.86,-119.8,7,6434,1201,2733,1045,3.7656,1,0,0,0,145000
32.59,-117.02,19,1902,335,1102,313,3.0365,0,0,0,1,98100
34.7,-118.16,33,2918,494,1365,478,4.8787,1,0,0,0,127700
37.79,-122.2,40,1060,256,667,235,4.1739,0,0,1,0,169600
34.04,-117.5,5,3958,665,2456,666,5.1647,1,0,0,0,154700
33.66,-117.81,20,2851,490,1192,463,5.8752,0,0,0,0,274200
32.81,-117.17,26,788,127,346,125,5.0603,0,0,0,1,185700
41.54,-123.92,22,2920,636,1382,499,2.0202,0,0,0,1,71100
33.65,-117.91,17,1328,377,762,344,2.2222,0,0,0,0,276800
34.04,-118.28,24,1283,545,1932,516,1.2969,0,0,0,0,160200
33.81,-118.2,46,1388,254,742,241,4.6458,0,0,0,1,212100
33.88,-118.08,27,3065,736,1840,719,3.6417,0,0,0,0,208100
34.06,-118.42,52,1881,334,640,321,6.871,0,0,0,0,500001
32.79,-116.93,23,5759,1258,3108,1202,3.0927,0,0,0,0,140600
37.42,-122.09,23,4874,1251,2699,1163,3.8003,0,0,1,0,229800
34.25,-119.03,25,3344,502,1483,496,6.196,0,0,0,0,340600
37.4,-122,17,4324,854,1656,885,3.6619,0,0,0,0,232400
37.78,-122.23,52,472,146,415,126,2.6429,0,0,1,0,71300
34.16,-118.67,17,16544,2206,6214,2118,9.1228,0,0,0,0,500001
37.77,-122.45,52,3939,852,1737,797,4.5052,0,0,1,0,500001
36,-116.22,14,1372,386,436,213,1.1471,1,0,0,0,32900
33.73,-117.74,18,328,68,391,60,4.1167,0,0,0,0,87500
37.74,-122.44,52,2074,366,909,394,4.8382,0,0,1,0,294900
37.41,-122.13,36,4787,900,2039,890,5.4063,0,0,1,0,440900
33.92,-118.09,36,2381,419,1669,444,4.6976,0,0,0,0,171100
33.77,-117.92,28,3614,960,3282,889,3.522,0,0,0,0,190300
32.75,-117.05,43,1718,344,826,336,2.7014,0,0,0,1,133700
34.57,-117.1,6,5110,1044,1938,724,3.1917,1,0,0,0,112800
33.88,-118.36,22,1388,336,930,287,2.7981,0,0,0,0,275000
37.61,-122.41,46,2975,643,1479,577,3.8214,0,0,0,1,273600
33.13,-117.29,4,617,105,224,105,3.9205,0,0,0,1,183000
33.79,-116.95,20,2399,546,1726,542,1.8845,1,0,0,0,77700
33.91,-118.03,35,2323,406,1741,398,4.2437,0,0,0,0,164100
33.99,-117.35,45,131,28,89,31,2.6071,1,0,0,0,112500
33.99,-117.32,27,5464,850,2400,836,4.711,1,0,0,0,133500
34.02,-117.98,33,3512,632,1971,598,4.4653,0,0,0,0,193200
33.72,-118.02,22,8844,1706,4404,1594,4.4453,0,0,0,0,267800
34.02,-117.34,28,2683,708,2047,636,2.275,1,0,0,0,85400
34.12,-117.27,31,2209,636,1314,562,1.7235,1,0,0,0,78800
32.95,-117.26,22,5484,1227,1947,1012,4.4375,0,0,0,1,500001
34.21,-118.87,26,4439,616,1881,592,6.2935,0,0,0,0,258000
37.97,-121.3,52,2259,417,766,385,2.2981,1,0,0,0,105400
35.28,-120.65,32,896,240,548,231,2.5455,0,0,0,1,165900
32.86,-117.25,30,1670,219,606,202,12.4429,0,0,0,1,500001
37.78,-122.44,39,1181,310,901,281,1.4866,0,0,1,0,237500
34.07,-118.35,45,3312,880,1157,809,3.5719,0,0,0,0,500001
34.08,-118.33,52,1777,454,671,439,3.5083,0,0,0,0,500001
36.28,-119.81,24,544,112,442,106,3.1071,1,0,0,0,56100
33.85,-117.3,15,3991,751,2317,657,2.9542,1,0,0,0,127900
33.84,-118.01,29,3740,691,1724,638,3.9628,0,0,0,0,215600
37.19,-121.59,52,220,32,55,26,15.0001,0,0,0,0,131300
37.29,-121.96,24,1240,263,690,276,5,0,0,0,0,283000
37.26,-121.92,33,1306,259,762,237,4.5208,0,0,0,0,230700
39.01,-122.75,17,4162,967,889,414,3.4187,1,0,0,0,200500
38.01,-121.89,30,4114,743,1994,722,4.2227,1,0,0,0,134400
33.89,-118.14,33,2867,786,1774,705,2.9292,0,0,0,0,183400
34.06,-118.09,31,1146,289,1163,258,2.2083,0,0,0,0,185600
34.13,-118.6,20,14291,1934,5452,1875,9.1232,0,0,0,0,472000
33.65,-117.84,4,1649,456,1030,411,2.2262,0,0,0,0,225000
34.2,-118.43,29,3051,694,1942,679,3.1118,0,0,0,0,238100
37.97,-122.3,30,4030,772,1777,718,3.6393,0,0,1,0,184000
37.71,-122.08,35,2211,350,1004,365,5.4639,0,0,1,0,238600
34.1,-118.11,44,2012,435,1454,456,3.3229,0,0,0,0,226600
38.45,-122.71,48,3118,561,1275,530,3.455,0,0,0,0,222100
39.33,-120.1,9,2738,510,1193,412,4.3958,1,0,0,0,124800
34.19,-119,5,3634,718,1317,743,4.2917,0,0,0,0,227900
34.11,-117.39,5,2987,457,1821,485,4.8889,1,0,0,0,138900
37.27,-121.94,23,1932,552,997,482,3.662,0,0,0,0,211900
33.72,-116.21,28,2488,714,2891,676,2.3169,1,0,0,0,68900
38.4,-122.68,32,2826,627,1767,628,3.1047,0,0,0,0,141400
38.32,-122.69,15,2536,414,1400,426,5.6613,0,0,0,0,172400
34.07,-118.41,52,3562,394,1163,361,15.0001,0,0,0,0,500001
36.46,-119.69,29,1702,301,914,280,2.8125,1,0,0,0,79200
37.71,-122.46,45,1799,394,1436,389,3.65,0,0,0,1,239900
33.98,-118.25,47,617,162,754,144,2.2969,0,0,0,0,116700
32.83,-117.25,17,2075,262,704,241,10.9529,0,0,0,1,500001
34.64,-120.45,30,2330,422,1255,449,3.8512,0,0,0,1,134600
37.94,-122.56,36,2023,242,653,241,10.6272,0,0,1,0,500001
40.08,-120.91,24,1629,313,641,274,2.2067,1,0,0,0,69600
33.84,-118.32,42,1486,420,897,377,1.6228,0,0,0,0,376100
32.61,-117.06,23,1630,362,1267,418,2.5625,0,0,0,1,131100
34.04,-117.68,27,574,103,321,103,3.9107,1,0,0,0,186500
36.37,-121.66,9,1580,287,465,208,6.1668,0,0,0,0,405800
33.83,-118.27,28,2152,415,1623,429,4.35,0,0,0,0,200500
38.62,-121.44,37,1607,385,972,354,1.9107,1,0,0,0,64700
33.61,-117.71,26,3046,726,888,663,2.6848,0,0,0,0,74100
34.25,-118.27,35,779,143,371,150,4.6635,0,0,0,0,230100
34.05,-117.82,21,4031,923,2558,834,3.1641,0,0,0,0,117300
37.98,-121.23,27,849,137,373,131,5.0362,1,0,0,0,181300
38.07,-122.55,38,3392,709,1894,713,3.0573,0,0,1,0,350800
38.41,-122.78,43,1351,277,1011,297,2.5917,0,0,0,0,144000
37.85,-122.25,52,1627,280,565,259,3.8462,0,0,1,0,342200
34.01,-118.18,39,322,82,319,90,2.6364,0,0,0,0,148800
35.42,-119.03,42,1705,418,905,393,1.6286,1,0,0,0,54600
33.93,-118.04,36,1045,239,1165,230,3.1979,0,0,0,0,161800
38.09,-122.22,47,2161,440,966,360,2.2734,0,0,1,0,88700
32.94,-117.24,12,2165,437,792,386,5.2648,0,0,0,1,294400
37.26,-121.99,17,4034,611,1158,560,8.2069,0,0,0,0,442500
34.57,-118.09,4,9761,1683,4970,1535,4.5266,1,0,0,0,142900
36.68,-121.79,22,6912,1513,3794,1455,3.0608,0,0,0,0,168300
34.25,-118.3,44,1442,285,859,292,4.5833,0,0,0,0,197300
34.07,-117.9,36,1009,164,466,149,5.8519,0,0,0,0,249400
33.97,-118.05,36,2854,688,2816,673,3.6,0,0,0,0,154000
33.88,-118.34,42,725,183,493,172,3.2589,0,0,0,0,233300
38.25,-122,7,11768,1893,6657,1874,4.9222,1,0,0,0,142900
32.86,-117.23,15,1199,301,510,296,3.6083,0,0,0,1,180100
33.99,-117.43,18,3307,547,1738,457,4.566,1,0,0,0,116900
32.58,-117.06,17,2724,567,2213,554,3.8529,0,0,0,1,147700
36.05,-119,24,3208,691,1986,662,1.5506,1,0,0,0,52300
38.64,-121.38,19,4563,1069,2256,926,2.1472,1,0,0,0,143400
39.34,-123.81,17,1981,371,773,325,3.1563,0,0,0,0,277000
33.92,-117.93,34,2271,437,1393,433,4.2443,0,0,0,0,174400
37.97,-122.53,52,205,119,228,132,1.9063,0,0,1,0,200000
33.79,-118.16,26,3061,844,2135,769,2.875,0,0,0,1,164000
34.07,-118.37,52,1084,247,468,255,3.4286,0,0,0,0,474300
38.05,-122.16,52,1888,457,830,408,3.1373,0,0,1,0,185100
32.58,-117.05,25,2185,370,1558,369,5.3072,0,0,0,1,132700
34.22,-118.64,25,2762,410,1166,439,6.8643,0,0,0,0,333700
33.9,-118.19,36,2326,543,2073,494,1.9952,0,0,0,0,112900
40.52,-122.39,24,2068,346,951,332,3.9306,1,0,0,0,85900
33.69,-116.37,7,8806,1542,858,448,7.8005,1,0,0,0,318100
40.76,-122.89,14,712,131,270,90,2.3958,1,0,0,0,102100
33.89,-117.56,16,693,185,365,176,2.3417,1,0,0,0,191700
33.94,-117.89,20,3349,685,1822,675,4.7216,0,0,0,0,227000
37.46,-119.72,13,1999,375,750,308,2.875,1,0,0,0,96000
34.19,-118.64,28,3274,571,1424,521,4.4167,0,0,0,0,247300
38.53,-121.49,40,2966,536,1225,505,3.125,1,0,0,0,130600
33.94,-118.05,34,495,120,527,130,1.9453,0,0,0,0,149000
34.07,-117.69,35,3222,559,1970,550,3.7083,1,0,0,0,131000
34.48,-117.18,8,3561,691,2156,659,2.7778,1,0,0,0,86900
34.46,-119.23,34,9280,1765,4514,1693,3.2026,0,0,0,0,227600
35.65,-117.81,19,1124,290,598,261,1.8984,1,0,0,0,54300
37.24,-121.81,21,3250,610,1978,568,4.5,0,0,0,0,234400
33.81,-117.99,46,38,8,66,14,4.1667,0,0,0,0,162500
38.07,-122.14,31,3401,616,1750,602,4.6761,0,0,1,0,143100
34.08,-117.62,22,2626,631,1678,557,3.125,1,0,0,0,111800
34.66,-120.46,5,2904,702,1302,618,3.0081,0,0,0,1,135200
35.41,-119.03,37,1761,443,911,365,2.0331,1,0,0,0,53200
33.73,-117.9,26,1324,314,1804,311,3.9659,0,0,0,0,178500
34.72,-120.04,13,3942,585,1542,515,6.6054,0,0,0,1,500001
33.93,-118.08,39,1478,324,1127,320,3.525,0,0,0,0,158000
37.85,-122.27,50,1279,300,675,255,1.9028,0,0,1,0,150800
37.36,-122,17,6012,1737,3539,1625,3.8464,0,0,0,0,239400
39.13,-121.54,18,4289,1021,2707,939,1.3375,1,0,0,0,59600
33.87,-118.32,35,2380,404,1212,422,5.6254,0,0,0,0,283800
37.66,-122.46,36,2535,451,1390,436,5.3398,0,0,0,1,260900
38.92,-121.22,19,2531,461,1206,429,4.4958,1,0,0,0,192600
36.97,-120.05,20,2029,427,983,401,1.8444,1,0,0,0,47100
34.12,-117.29,47,1648,432,1308,385,1.2069,1,0,0,0,68200
37.72,-121.92,4,7477,1576,2937,1506,5.1437,0,0,0,0,299400
36.9,-121.68,13,833,130,405,127,5.2729,0,0,0,0,322900
34.05,-118.22,43,1153,411,1667,409,1.9402,0,0,0,0,139300
35.63,-118.41,15,5907,1257,2310,1001,2.3125,1,0,0,0,96900
34.97,-120.44,26,1705,344,1605,307,3.7589,0,0,0,0,113700
37.27,-122.06,16,1612,221,567,208,10.5793,0,0,0,0,500001
33.88,-118.35,44,822,180,480,177,4.4,0,0,0,0,225800
34.1,-117.91,35,2746,478,1779,501,4.25,0,0,0,0,166700
37.78,-122.51,47,2496,494,1201,454,4.0353,0,0,1,0,342200
34.06,-118.4,52,2501,362,748,349,6.6343,0,0,0,0,500001
33.95,-118.26,38,1387,346,1240,355,1.6898,0,0,0,0,95100
34.24,-117.32,29,1290,263,323,113,1.9265,1,0,0,0,103300
33.72,-116.24,25,5236,1039,2725,935,3.775,1,0,0,0,93400
39.23,-121.15,13,3883,763,1816,682,2.8102,1,0,0,0,144400
33.76,-118.13,46,2834,673,1175,670,4.7875,0,0,0,1,363800
37.79,-122.43,52,3219,969,1152,830,4.2042,0,0,1,0,500001
38.67,-120.81,14,8396,1578,3952,1474,3.0565,1,0,0,0,118800
34.12,-117.88,35,1574,276,1088,289,4.0938,0,0,0,0,165300
37.53,-122.31,41,1608,269,676,267,4.6125,0,0,0,1,361700
35.4,-120.92,23,2059,354,636,278,3.6908,0,0,0,1,278800
33.66,-117.81,16,1414,191,635,230,10.0757,0,0,0,0,383900
32.8,-117.21,19,786,282,525,229,1.7273,0,0,0,1,137500
35.87,-118.96,17,1668,307,888,277,3.7794,1,0,0,0,96200
33.91,-118.11,36,1088,231,617,211,3.8824,0,0,0,0,193100
37.35,-118.42,21,3302,557,1413,520,4.375,1,0,0,0,180400
36.56,-121.92,40,2124,449,643,341,5.5164,0,0,0,1,369100
34.14,-117.21,16,1613,245,811,267,5.2591,1,0,0,0,140700
33.78,-118.08,30,2879,403,1109,414,6.9324,0,0,0,0,364700
33.7,-117.77,3,3636,749,1486,696,5.5464,0,0,0,0,207500
37.25,-121.84,25,5939,989,3275,954,5.6488,0,0,0,0,234600
32.76,-117.13,22,2623,732,1283,718,2.1563,0,0,0,1,127100
34.11,-118.26,52,1740,402,749,335,3.5673,0,0,0,0,270700
34.11,-118.1,49,3367,523,1317,495,6.706,0,0,0,0,351400
34.07,-117.17,24,6573,1235,2904,1202,3.0651,1,0,0,0,108000
34.09,-118.3,25,2345,852,2860,862,1.4497,0,0,0,0,205600
35.28,-120.66,31,2773,844,1358,794,1.4036,0,0,0,1,209600
33.91,-118.2,43,1381,278,1494,298,3.5878,0,0,0,0,118400
37.74,-122.17,34,1223,281,824,280,2.2917,0,0,1,0,92500
34.16,-118.29,35,1257,318,764,319,3.2083,0,0,0,0,238000
34.1,-117.32,27,2053,461,1737,463,3.1213,1,0,0,0,78800
33.94,-118.01,35,1323,235,807,247,4.2708,0,0,0,0,174800
33.73,-116.31,19,12467,2508,4086,1761,3.2846,1,0,0,0,131900
34.22,-118.27,34,8206,1186,3141,1150,7.2812,0,0,0,0,462200
37.76,-122.43,52,3771,1017,1575,921,3.5655,0,0,1,0,427300
36.74,-119.77,50,1325,280,811,281,1.8667,1,0,0,0,62800
34.16,-118.32,49,1074,170,403,208,6.2547,0,0,0,0,366700
34.06,-118.11,18,2609,721,2221,703,2.3224,0,0,0,0,192300
33.94,-118.01,36,1921,329,969,327,4.9191,0,0,0,0,188700
40.59,-124.05,32,1878,340,937,353,3.4408,0,0,0,0,95200
38.67,-122.52,35,1705,321,708,253,3.4539,1,0,0,0,300000
37.81,-122.27,52,210,56,183,56,1.1667,0,0,1,0,112500
37.69,-122.12,10,2227,560,1140,472,2.3973,0,0,1,0,167300
38.11,-121.27,15,2039,384,1178,375,3.8672,1,0,0,0,120100
37.93,-122.31,36,2403,408,917,404,5.0399,0,0,1,0,253400
36.82,-119.64,14,4872,656,2085,617,5.6739,1,0,0,0,173800
38.07,-122.19,20,3000,525,1207,491,4.6406,0,0,1,0,217500
33.51,-117.73,5,4549,786,1238,632,6.1785,0,0,0,0,295900
35.36,-119.04,36,1942,414,1051,411,1.8362,1,0,0,0,66900
34.06,-118.34,52,1311,310,707,290,3.4812,0,0,0,0,432800
37.06,-120.08,18,402,76,213,71,1.9063,1,0,0,0,95800
33.74,-117.9,25,808,163,1066,189,4.7679,0,0,0,0,173100
34.43,-119.69,37,2801,497,1150,476,5.8311,0,0,0,0,387700
32.64,-117.09,20,1999,651,1302,592,1.6321,0,0,0,1,57500
37.74,-122.5,44,2082,470,1154,403,4.3611,0,0,0,1,268100
33.81,-117.99,42,161,40,157,50,2.2,0,0,0,0,153100
37.82,-121.98,18,9117,1248,3280,1167,8.003,0,0,0,0,351300
33.68,-117.97,26,3653,568,1930,585,5.7301,0,0,0,0,260900
